"latitud","longitud","user","id","address","price","title","review","rating","sector"
"51.51480594995796","-0.16524291978771702","20900424","9544646","Paddington, Londres","123","Serviced Apartment In Hyde Park","2","0","bajo"
"51.49984905970992","-0.0925383933808214","47983998","9251114","Bermondsey, Londres","123","Stunning flat in Central London","0","0","bajo"
"51.52275439312854","-0.06995364203020679","598895","744768","Shoreditch, Londres","123","BrickLane Shoreditch Spitalfields 4","171","4.5","bajo"
"51.584472687857826","-0.0813409031953555","13776867","3833366","LB of Haringey, Londres","123","Lovely cosy 2 double bed apartment","27","3.5","bajo"
"51.53035257751309","0.05566673176636255","12917588","2522916","LB of Newham, Londres","123","ExCeLent London Apartment Home","4","4.5","bajo"
"51.52200176716809","-0.06175256525630856","8077497","1512538","Whitechapel/Brick Lane, Londres","123","Charming garden flat off Brick Lane","26","5.0","bajo"
"51.48717740162695","-0.20829963144165445","27199777","9427068","Hammersmith, Londres","123","Spacious studio close to Centre1@20","0","0","bajo"
"51.52560991436385","-0.17972999460075983","38003680","9412291","Maida Vale, Londres","123","Exceptional one bedroom apartment","0","0","bajo"
"51.454524024377044","-0.11287724227753433","1011682","9325846","Brixton, Londres","123","The Old Corner Shop Brixton - NEW","1","0","bajo"
"51.51389777597602","-0.18696306949702282","2560793","4677476","Bayswater, Londres","123","Central W2 studio w/ spa bathroom","10","4.0","bajo"
"51.517506513438896","-0.17235891162135122","465092","8503060","Paddington, Londres","123","PADDINGTON LUXURY Apartment-A","11","4.5","bajo"
"51.4763247710849","-0.0740143987214041","7481376","1381631","Camberwell, Londres","123","Entire apartment in perfect Peckham","8","4.5","bajo"
"51.45615528342254","-0.30702923643760627","11477593","2247363","LB of Richmond upon Thames, Richmond","123","One bedroom Richmond Bridg -Parking","45","4.0","bajo"
"51.54502057470812","-0.13524377087343287","3003455","606382","LB of Camden, Londres","123","A beautiful little flat in Camden","72","4.5","bajo"
"51.48839282026691","-0.20723457866093403","27199777","5256389","Hammersmith, Londres","123","1bedroom flat in WestKensingtonB@43","3","3.5","bajo"
"51.51154666017734","-0.19767166516293666","49655799","9593966","Bayswater, Londres","123","Amazing Flat in Notting Hill","1","0","bajo"
"51.54609569843203","-0.005508948772253911","32680827","6286675","Stratford, Londres","123","Luxury Spacious 1 bedroom Apt.","18","5.0","bajo"
"51.44533635774326","-0.15127818436623605","11442305","5836082","Balham, Londres","123","Bright 1 Bed Apartment in Balham","15","5.0","bajo"
"51.51277978029683","-0.1820061591320467","1914283","4732539","Bayswater, Londres","123","Big Studio, Lancaster Gate #LG48.13","6","3.0","bajo"
"51.53667326584456","-0.1844106788461598","8786896","4463851","St. John's Wood, Londres","123","Cosy & Comfy 1-Bedroom Apartment","2","0","bajo"
"51.545488735720696","-0.046509702689376056","5780906","5564806","Hackney, Londres","123","A spacious flat in heart of Hackney","3","5.0","bajo"
"51.53827041100798","0.07868706426488285","12019349","3983218","LB of Barking and Dagenham, Barking ","123","1 BEDROOM FLAT 15 MIN TO TOWER Hill","0","0","bajo"
"51.44962861931723","-0.19743213355566008","21922160","9639953","Southfields, Londres","123","Beautiful south London maisonette","0","0","bajo"
"51.553307973406625","-0.0644093081695127","2702095","9347040","Stoke Newington, Londres","123","Sunny and spacious flat in Hackney","0","0","bajo"
"51.537188460984225","-0.006184200603221637","3219378","9467373","Stratford, Londres","123","Cosy apartment next to Olympic Park","1","0","bajo"
"51.46165680462167","-0.16549787003945135","11924562","5567768","Battersea, Londres","123","1-Bed Patio Garden Flat in Clapham","10","5.0","bajo"
"51.51023767027453","-0.06796567089980499","29430719","5676135","Wapping, Londres","123","Central London *Tower Bridge*","20","4.5","bajo"
"51.51872797803278","-0.1955497566328923","46687287","8928605","Westbourne Green, Notting Hill, London","123","Amazing new 2BD in Notting Hill!","1","0","bajo"
"51.45744367899884","-0.018433447090194302","15089384","7840802","Lewisham, Londres","123","Luxurious and spacious apartment","1","0","bajo"
"51.4888872296743","-0.2707235019701256","4579179","4367805","Acton, Londres","123","Bright cosy flat in lovely Chiswick","20","4.5","bajo"
"51.46012329151527","-0.12369420523334303","29480464","7319194","Brixton, Londres","123","Light and Airy 1 Bedroom Flat","19","4.0","bajo"
"51.476654906103384","-0.11031488106512599","46308978","8842869","Stockwell, Londres","123","Great Value Flat Oval London","7","4.5","bajo"
"51.49890275326187","-0.10378076202795923","7267601","7632625","Southwark, Londres","123","Lovely large one bedroom flat","9","3.5","bajo"
"51.53964653464609","-0.21987907694860365","3918233","746658","LB of Brent, Londres","123","TOTALLY UNIQUE STUDIO  ","57","5.0","bajo"
"51.48928967530416","-0.13793507925880005","7887884","7899279","Pimlico, Londres","123","Christmas in Central London-Pimlico","1","0","bajo"
"51.525568667578355","-0.07062367023710799","598895","2552773","Shoreditch, Londres","123","Brick Lane Shoreditch Studio 17","84","4.5","bajo"
"51.48924738912287","-0.0990819230428496","2790750","7263258","Walworth, Londres","123","Beautiful 1 bedroom flat in zone 1","3","4.5","bajo"
"51.45390374808124","0.012187149874475854","5550606","1099559","Lee, Londres","123","2 BED FLAT GARDEN FLAT -SLEEPS 3/4!","40","4.0","bajo"
"51.513134157873374","-0.31941763710138327","14597303","2855350","LB of Ealing, Londres","123","Modern, Clean, Double-bedroom Flat","21","4.5","bajo"
"51.542890053207685","-0.20986481412762908","30197168","5828021","LB of Brent, Londres","123","Spacious flat with roof terrace","3","5.0","bajo"
"51.58695690284945","-0.08044523728616128","1294576","246829","LB of Haringey, Tottenham","123","LARGE  PENTHOUSE STUDIO  APARTMENT","124","4.5","bajo"
"51.56129101504027","-0.0032757874503139346","44955581","8551275","LB of Waltham Forest, Londres","123","LONDON NEAR STRATFORD 1BD APARTMENT","1","0","bajo"
"51.48006046002425","-0.019165698950484256","7370706","1728399","Deptford, Londres","123","Moderno apt grande, Greenwich","6","5.0","bajo"
"51.54719233803554","-0.09995062010270991","10499297","7936274","LB of Islington, Londres","123","Cozy flat in Islington next to tube","1","0","bajo"
"51.47974234926625","-0.1814644476016464","14405729","9054072","Chelsea, Londres","123","Charming One Bed Flat in Chelsea","1","0","bajo"
"51.54728037941267","-0.22282897977704785","15185680","8444047","LB of Brent, Londres","123","Beautiful home 1 minute to tube!","0","0","bajo"
"51.51002858521207","0.020261846425283628","20427721","3997029","LB of Newham, Londres","123","Modern apartment near DLR and Excel","6","4.5","bajo"
"51.50621955455883","-0.06529981621628944","22076173","4353913","Wapping, Londres","123","Lovely 1 bed flat @ Tower Bridge","23","5.0","bajo"
"51.47357708487953","-0.05698250044595706","30423266","6301733","Nunhead, Londres","123","Cosy  London flat","4","5.0","bajo"
"51.52059098032414","-0.21280918163429255","101037","3408067","Notting Hill, Londres","123","Notting Hill 2Bed w/Garden Sleeps 6","47","4.0","bajo"
"51.517422180019544","-0.05002667920437161","101037","3927958","Stepney, Londres","123","Superb Roof Terrace in Shoreditch!","31","4.5","bajo"
"51.53166235483961","-0.061927522463213425","9972076","5921026","Bethnal Green, Londres","123","Historic modernist highrise Keeling","20","4.5","bajo"
"51.53118915141552","-0.07086983187671092","1751920","7283114","Haggerston, Londres","123","Design flat in Shoreditch","0","0","bajo"
"51.50157765342217","-0.2386178599909548","18328595","3665830","Shepherd's Bush, Londres","123","Light and airy first floor flat","9","4.5","bajo"
"51.40343570139203","-0.15374551216462465","32692807","6387456","LB of Merton, Mitcham","123","Modern Mitcham Apartment","8","5.0","bajo"
"51.47562235772699","-0.21166349176172097","5038566","5120011","Fulham","123","Spacious one bedroom flat in Fulham","4","4.5","bajo"
"51.55776806473017","-0.09103858125289045","16370424","6519535","LB of Islington, Londres","123","Peaceful modern flat in Stoky","1","0","bajo"
"51.49322778723632","-0.2064173654359655","28325802","5466394","Hammersmith, Londres","123","AMAZING 2 BEDROOM FLAT, GREAT PRICE","0","0","bajo"
"51.58541502300637","-0.03068755038946706","28202630","8558970","LB of Waltham Forest, Londres","123","Charming Maisonette in Walthamstow","1","0","bajo"
"51.53897617341947","-0.0844235999345787","14006467","7424204","De Beauvoir Town, Londra","123","Cosy&Spacious 1 Bedroom Flat","17","4.5","bajo"
"51.52452745707076","-0.07027733894848094","598895","2553020","Shoreditch, Gran Londres","123","Brick Lane Shoreditch Studio 18","65","4.5","bajo"
"51.545700621492855","0.0693771208963851","30427222","9744687","LB of Redbridge, Londres","123","2 bed East London flat for Xmas/NYE","0","0","bajo"
"51.52917214242795","-0.11101863812382316","43246083","8416867","Clerkenwell, Londres","123","£79 p/n - 4 dbl beds, Angel","3","3.5","bajo"
"51.541911161362364","-0.20110327639989242","1298936","3530413","LB of Brent, Londres","123","Quiet space with private garden","4","5.0","bajo"
"51.532354758686786","-0.022416733849216598","35881376","7117736","Bow, Londres","123","Zone 2, spacious 1 bed apartment","19","5.0","bajo"
"51.53159547099287","-0.02114505625353989","7017821","7193608","Bow, Londres","123","Beautiful modern 1 bedroom flat","5","5.0","bajo"
"51.42924667484515","-0.10184749540611938","36744295","7009341","West Norwood, Londres","123","Lovely London flat near transport W","6","4.5","bajo"
"51.490772104946615","-0.08268891157050381","46074115","9267302","Bermondsey, Londres","123","BRIGHT APARTMENT LOCATED SE1","0","0","bajo"
"51.48137578659447","0.17667668027688965","33209608","6372922","LB of Bexley, Londres","123","Family Home Away From Home","9","4.0","bajo"
"51.468022612709426","-0.1752666052171265","15623839","8800484","Battersea, Londres","123","Cheap London flat in great location","2","0","bajo"
"51.59648974258447","0.02316392062786171","17647050","9568064","LB of Redbridge, South Woodford","123","Modern Clean Open Plan 1-Bed Flat","0","0","bajo"
"51.473323904140535","-0.07533278038222006","2624815","6314490","Camberwell, London Borough of Southwark","123","Airy penthouse with panoramic views","1","0","bajo"
"51.47980468585669","-0.027049990554892454","9589660","7106172","Deptford, Londres","123","Great 4ppl Apartment in Greenwich","4","4.5","bajo"
"51.51610278869619","-0.2112991255342933","6892098","7153244","Notting Hill, Londres","123","Charming loft, Notting Hill views","5","4.5","bajo"
"51.42735935188806","-0.1910978914832803","2042167","410201","Wimbledon, Londres","123","2 bed modern apartment in Wimbledon","0","0","bajo"
"51.474599958273494","-0.09309616502738238","23000264","4430463","Walworth, Londres","123","Well located, bright and cosy flat","17","5.0","bajo"
"51.576849108823964","-0.09755087800901889","24764594","4808055","LB of Haringey, Londres","123","Spacious Victorian Apartment. ","5","4.5","bajo"
"51.52982814048114","-0.06973231270244779","1708311","2049159","Bethnal Green, Londres","123","Prime location 1bed Shoreditch flat","1","0","bajo"
"51.5532287807294","-0.04950377750455438","2284487","459570","LB of Hackney, Londres","123","Flat A, Trendy Area Sleeps 4. ","46","4.5","bajo"
"51.54188753634109","-0.1792535091355371","31000158","5971412","Hampstead, Londres","123","Fantastic Hampstead Home Sleeps 4","4","5.0","bajo"
"51.585477594143306","-0.07469318326681534","1544432","299735","LB of Haringey, Londres","123","casa cerca del centro de Londres","40","4.5","bajo"
"51.531856696350744","-0.06405595474671802","726094","4905443","Bethnal Green, Londres","123","Cosy one bedroom flat in Shoreditch","11","5.0","bajo"
"51.46437661307971","-0.3037439177251923","44492797","8451978","Richmond","123","Luxury Apartment by Richmond Tube","2","0","bajo"
"51.51627980608951","-0.06685344544680111","16293256","3217343","Whitechapel/Brick Lane, Londres","123","Trendy Apartment near Brick Lane","11","4.5","bajo"
"51.50069926149289","0.09266570107041379","24512435","8894720","RB of Greenwich, Londres","123","1 Bed Apartment, thamesmead London","0","0","bajo"
"51.515525134101104","-0.19046185627622386","2788653","3610403","Westbourne Green, Londres","123","Modern Studio in Notting Hill","5","4.5","bajo"
"51.548047299770104","-0.17099779701142467","9586232","6410679","Hampstead, Londres","123","London Belsize Park apartment","6","5.0","bajo"
"51.489010057832594","-0.20724503658470605","27199777","5282105","Hammersmith, Londres","123","Superb studio near Centre 4@20","1","0","bajo"
"51.48942578323319","-0.20702822091545592","27199777","5609951","Hammersmith, Londres","123","Cozy Studio at Central London 1@26","5","4.0","bajo"
"51.49994512977172","-0.026242640231637113","164566","38407","Isle of Dogs, Londres","123","Canary Wharf Immaculate Apt for 2/3","77","4.5","bajo"
"51.553023808724205","-0.04931555133958419","2284487","3846433","LB of Hackney, Londres","123","Flat B, 10 min Zone 1,   Sleeps 4","29","4.0","bajo"
"51.556213360434484","-0.11405344011668507","36692266","6998429","LB of Islington, Londres","123","Bright studio flat on Holloway road","5","4.5","bajo"
"51.51158743501416","-0.07240384320994551","46077306","8792400","Whitechapel/Brick Lane, Londres","123","*Fully Furnished Studio Apartment*","0","0","bajo"
"51.54084600478285","-0.07671762211691571","8628837","6347811","Dalston, Londres","123","Cosy flat in trendy Dalston","2","0","bajo"
"51.52354483524588","-0.05860004456425088","3278023","3583680","Whitechapel/Brick Lane, Londres","123","Bright, cosy and close to transport","1","0","bajo"
"51.563691065837865","-0.07012730711564434","12185606","5400765","Stoke Newington, Londres","123","Lovely Stoke Newington 2-bed flat","3","4.5","bajo"
"51.59604065659513","-0.14457820262498464","25744887","4993460","LB of Haringey, Londres","123","Beautiful second floor flat","0","0","bajo"
"51.501310126389775","0.03966213505465124","10551308","2158479","LB of Newham, Gran Londres","123","Superb 1 bed apartment Docklands","6","4.5","bajo"
"51.52422120598232","-0.16070203700825433","41986662","7960333","Lisson Grove, Londres","123","Charming cosy studio Baker Street","5","4.0","bajo"
"51.536351504395","-0.04349517589487842","3746016","3594336","Hackney, Londres","123","Modern flat on Victoria Park","4","4.5","bajo"
"51.53048291137921","-0.03475485562207217","835577","361472","Bow, Londres","123","Lovely Holiday Let Flat - Mile End","58","4.5","bajo"
"51.41339930072421","-0.1936791344532795","27916175","5385601","LB of Merton, Londres","123","For work, rest or play.","0","0","bajo"
"51.49418929642625","-0.18121912786686706","5753980","1045273","Earls Court, Londres","123","Ideal Central London Studio","8","4.5","bajo"
"51.37353642490743","0.09622304600631354","1834022","646340","LB of Bromley, Orpington","123","Lovely cosy modern  apartment","5","5.0","bajo"
"51.36962067184262","-0.4375802400880797","46385754","8860812","Weybridge","123","Cool Apartment in KT13","1","0","bajo"
"51.45626018161615","-0.10657643881374851","2586526","4773243","Brixton, Londres","123","1 bed flat 10 min to Central London","13","4.5","bajo"
"51.47294163257339","-0.17191398055689083","17489357","4058799","Battersea, Londres","123","Spacious 1 bedroom flat + balcony","3","4.5","bajo"
"51.551629756957375","-0.07449670523373257","1716535","337806","Stoke Newington, Londres","123","Beautiful warehouse flat in London","19","4.5","bajo"
"51.54541892414477","-0.04747212704367569","9031662","5585589","Hackney, Londres","123","Lovely garden flat","6","5.0","bajo"
"51.5645557661892","-0.04650702710432467","14824648","4595321","LB of Hackney, Londres","123","Lovely top floor 2 bed by the river","5","5.0","bajo"
"51.48152636144748","-0.024185566401264895","7499925","1524348","Deptford, Londres","123","Modern Chic Greenwich 1 bed flat ","3","4.0","bajo"
"51.741201903411515","0.2758086469319526","24942223","6161724","Fyfield","123","One Bed Apartment in Pretty Village","19","5.0","bajo"
"51.478017622576445","-0.1657737644639964","26404338","5191377","Battersea, Londres","123","Refurbished flat near Chelsea","8","4.5","bajo"
"51.53329049810942","-0.08187377167237865","2430961","1550441","Shoreditch, Londres","123","Apartment in Old St - London Zone 1","24","4.5","bajo"
"51.5455733235277","-0.14794139924720226","1325725","4829519","LB of Camden, Londres","123","Cozy Apartment Camden/Chalk Farm","26","4.0","bajo"
"51.49533109157225","-0.06164043414460888","2013327","7263930","Rotherhithe, Londres","123","Lovely Apartment near Tower Bridge","0","0","bajo"
"51.54880238482717","-0.10533252846530756","8259389","6385000","LB of Islington, Londres","123","Charming flat in Highbury Islington","15","4.5","bajo"
"51.53673467473346","-0.20004810019760397","2513870","8195220","LB of Brent, Londres","123","Beautiful and Cozy 2 bed.","0","0","bajo"
"51.54612672266315","-0.06370240097231343","1778319","923166","Dalston, Londres","123","Bright Cosy Flat - Dalston","10","4.5","bajo"
"51.54636230640286","-0.194012904349226","22879142","4407523","Hampstead, Londres","123","Very bright & comfy 1 bedroom flat","8","4.5","bajo"
"51.55281165003884","-0.21523832134315807","10276637","4609032","LB of Brent, Londres","123","Cozy, modern, bright flat","9","5.0","bajo"
"51.50953369246247","0.0014322374415030878","21555731","4154236","Isle of Dogs, Londres","123","Corporate 2 Bedroom Apartment Wi-Fi","10","4.5","bajo"
"51.368410685065015","-0.09612770647265002","8318434","3880046","LB of Croydon, Croydon","123","Capri Apartments Croydon - 1 Bed","0","0","bajo"
"51.78588228170608","0.013341124239690192","15839219","3116955","Stanstead Abbotts","123","Rectory Hall 1-Bedroom Apartment","0","0","bajo"
"51.47336849319129","-0.07796823942213842","392835","3694123","Camberwell, Londres","120","Author's gorgeous pied-a-terre","6","5.0","bajo"
"51.54954404144941","-0.06755130921491667","19323674","3770450","Dalston, Londres","125","Design flat in heart of Dalston","2","0","bajo"
"51.50219511970926","-0.046446248760996504","39339611","7574484","Rotherhithe, Londres","125","1 bed apartment, central location","5","5.0","bajo"
"51.53696809718967","-0.07756294717769509","2355498","7895893","De Beauvoir Town, Londres","125","BRIGHT NEW CANAL-SIDE APARTMENT","7","5.0","bajo"
"51.52632149136802","-0.0839123333347013","598895","1011806","Shoreditch, Londres","125","Stunning Shoreditch Studio A","183","4.5","bajo"
"51.516518258130894","-0.19453401252212887","5142599","7843928","Westbourne Green, Londres","125","Notting Hill Mews Flat with Terrace","3","5.0","bajo"
"51.47259109500051","-0.08872191691439503","561650","108529","Camberwell","125","Light, Fresh and Central Apartment","205","4.5","bajo"
"51.49112985320625","-0.11961312720999594","16584481","3281612","Vauxhall, Londres","125","Un piso centrale","47","4.5","bajo"
"51.4370811295379","-0.18794899805740176","37911057","7241135","Earlsfield, Londres","125","Lovely, sunny 1 bedroom home.","1","0","bajo"
"51.53682756402592","-0.10070838268051036","46074115","8854699","Islington, Londres","125","stunning apartment central London","0","0","bajo"
"51.5042358164985","-0.21922178047771929","20796216","4864898","Shepherd's Bush, Londres","125","1 Bd flat Westfield shepherd bush","10","4.0","bajo"
"51.47101887668511","-0.17778119664720457","11059640","2378641","Battersea, Londres","125","Riverside studio apartment","73","5.0","bajo"
"51.53963270587622","-0.07579483639973905","3802118","6685616","Haggerston, Londres","125","♥ Design Apartment East London ♥","4","5.0","bajo"
"51.47434246651233","-0.19750909305667788","14970103","3037170","Parsons Green, Londres","125","Studio flat on New Kings Road","7","4.5","bajo"
"51.51758615727974","-0.18782433229535275","18582406","4298899","Westbourne Green, Londres","125","1 BR - Cosy flat in Bayswater W2","0","0","bajo"
"51.54066015282171","-0.028439441347312387","3981899","3423773","Bow, Londres","125","Victoria Park, Period Apartment","4","5.0","bajo"
"51.480919401412514","-0.19645558670922816","2999259","5845484","Fulham, Londres","125","Stylish studio apartment in Fulham","12","5.0","bajo"
"51.41351763352177","-0.3107348673454909","6111530","1113541","LB of Richmond upon Thames, Hampton Wick","125","Modern & Spacious flat SW London","82","5.0","bajo"
"51.53190272276171","-0.19333262604423268","19124794","8665477","LB of Brent, Londres","125","Super cosy and clean 1 bedroom flat","10","5.0","bajo"
"51.48723802423482","-0.2047202431761996","44331277","8416462","Hammersmith, Londres","125","Lovely maisonette with roof terrace","8","5.0","bajo"
"51.4768588415518","-0.02015062005719199","4684939","6701584","Greenwich, Londres","125","Fantastic New 1BD flat in Greenwich","4","5.0","bajo"
"51.53767389602697","-0.0687558380901496","39014227","7449214","Haggerston, Londres","125","1 DBL & 1 sofa bed with terrace","4","5.0","bajo"
"51.493756055564035","-0.09829448467339086","9630860","1843270","Walworth, London Borough of Southwark","125","Contemporary Central London Studio","118","5.0","bajo"
"51.485750246921214","-0.19806975343223415","24640844","7877808","Fulham, Londres","125","Fulham Flat - Close to tube!","0","0","bajo"
"51.500226307466356","-0.08026275393743056","9009206","2626152","Southwark, Londres","125","Bermondsey Street Design Apartment","19","4.5","bajo"
"51.48774979328343","-0.20971083938266982","47994694","9233155","Hammersmith, Londres","125","Trendy Studio in Kensington","7","5.0","bajo"
"51.523549372223016","-0.26242365733642437","46372520","8857645","Acton, Londres","125","Beautiful, Well-Located 1 Bed Flat","0","0","bajo"
"51.5212756741833","-0.09751954883757445","5924781","9401080","City of London, Londres","125","Clerkenwell Apartment","1","0","bajo"
"51.42611590444435","-0.12703267118887496","7434760","8218950","Streatham, Londres","125","Belong anywhere.!!","4","5.0","bajo"
"51.53037662553519","-0.12134208044670386","50149863","9714512","St. Pancras, Londres","125","Cozy studio flat in central London","0","0","bajo"
"51.51249321471249","-0.18598541408252642","23977491","5717501","Bayswater, Londres","125","Great Studio Next To Hyde Park H32","49","4.0","bajo"
"51.51786662322157","-0.19151841194073363","7694690","4081595","Westbourne Green, Londres","125","NOTTING HILL-CENTRO DE LONDRES","80","4.0","bajo"
"51.58624879008778","-0.2120545799950359","43620764","8829622","LB of Barnet, Londres","125","Luxury & Modern 1br Central Flat","1","0","bajo"
"51.46453593441952","-0.12915370889296834","20223807","8519592","Stockwell, Londres","125","Cosy two bed in central location","2","0","bajo"
"51.538324268981015","-0.18626059624106234","18253957","4866477","St. John's Wood, Londres","125","NEW - Cosy Bright & Quiet 2rooms","11","4.5","bajo"
"51.5130623468244","-0.18102700971650007","23977491","5965437","Bayswater, Londres","125","Lovely Studio In Paddington P20","43","3.5","bajo"
"51.56425856139968","-0.0490575616545894","10716028","6850970","LB of Hackney, Londres","125","Peaceful Apartment w/ Balcony!","1","0","bajo"
"51.493703664232456","-0.18840857876510061","29908305","7737664","Earls Court, Londres","125","Gorgeous Earl's Court studio!","6","4.5","bajo"
"51.51927189340606","-0.07027243484730712","4892081","4707911","Whitechapel/Brick Lane, Londres","125","1  bed flat in vibrant Spitalfields","11","4.0","bajo"
"51.48314928693303","-0.18512850620941979","39017833","7449972","Chelsea, Londres","125","Spacious one bed Chelsea apartment","3","4.5","bajo"
"51.51575182614969","-0.07175083656268327","36328311","7042056","Whitechapel/Brick Lane, Londres","125","Large Studio 60m2 in Central London","5","4.0","bajo"
"51.49802760826771","-0.11670556702857492","32027627","7706922","Lambeth, Londres","125","SE1 perfect flat for couples","3","4.5","bajo"
"51.52549170310012","-0.06993528622770043","39018109","7906738","Shoreditch, Londres","125","SHOREDITCH BRICK LANE APPARTMENT","17","4.5","bajo"
"51.531978357947644","-0.05567848178810835","13261743","5160344","Bethnal Green, Londres","125","Brand new flat in East London","4","5.0","bajo"
"51.530172778291764","-0.22792063960242162","2882813","585014","LB of Brent, Londres","125","A bright & cosy flat in Kensal Rise","14","5.0","bajo"
"51.46691846623826","0.010182010104479272","3853244","3347023","Blackheath, Londres","125","Blackheath sunset & sassy interiors","18","4.5","bajo"
"51.473195029778985","-0.1946794529041287","4967060","7512340","Parsons Green, Londres","125","Charming Victorian Apartment","3","5.0","bajo"
"51.51282087374994","-0.18471085442413054","40855100","9749457","Bayswater, Londres","125","Family Studio in Queesnway","0","0","bajo"
"51.51633425878837","-0.022207363837050912","3548595","4911894","Bromley-by-Bow, Londres","125","Luxury apartment  Lodon sleep 4","32","5.0","bajo"
"51.55187923724138","-0.06444946286710047","9942008","6115104","Dalston, Londres","125","Victorian terrace 1 bed flat","2","0","bajo"
"51.47043999331952","-0.12510500425928506","9573134","1831288","Stockwell, Gran Londres","125","Penthouse Style Apartment","6","5.0","bajo"
"51.45327895300983","0.012859206058287623","3415376","3752939","Lee, Londres","125","Family flat, parking, near station","35","5.0","bajo"
"51.52497377718783","-0.0489225671425199","10144518","8249318","Mile End, Londres","125","Stylish flat in trendy East London","0","0","bajo"
"51.53270581580117","-0.022396026271418214","987656","1231983","Bow, Londres","125","Historic Mezzanine w/ Travel Cot","157","4.5","bajo"
"51.48564682144771","-0.18594053608420655","1829185","1967132","Earls Court, Gran Londres","125","Very bright top floor Chelsea Flat","3","4.0","bajo"
"51.51059308292309","-0.31321860006438784","6448073","5327653","LB of Ealing, Londres","125","Quirky Studio Apartment - Ealing","32","5.0","bajo"
"51.49750524961507","-0.049065130080035955","50195713","9726070","Rotherhithe, Londres","125","1 bedroom flat opposite CanadaWater","0","0","bajo"
"51.56649964976253","-0.11487516844086032","41982897","7959912","LB of Islington, Londres","125","Charming Flat, Leafy Street","1","0","bajo"
"51.49149410516065","-0.14148496780730085","42849999","8521300","Pimlico, Londres","125","Brand New Studio in Victoria","12","4.5","bajo"
"51.43502766321229","0.017621690308900873","3415376","743909","Grove Park, Londres","125","Ideal for family holiday in London","73","4.5","bajo"
"51.54075687312437","-0.1057909451859514","13972700","4713687","Islington, Londres","125","Best of London - Zone 1","2","0","bajo"
"51.547331996093","-0.14085545227258253","502756","7852069","LB of Camden, Londres","125","Modern flat in Camden","5","4.0","bajo"
"51.52900967224811","-0.08347728685659417","25835591","5521637","Shoreditch, Londres","125","Shoreditch Apartment","0","0","bajo"
"51.526050710951566","-0.21402542159132165","13534094","8899299","RB of Kensington and Chelsea, Londres","125","Delightful studio flat","3","4.5","bajo"
"51.49330088244939","-0.2049238252361551","4787208","3709549","Hammersmith, West Kensington","125","Travelling solo? Ideal home in W.14","9","5.0","bajo"
"51.50147229866705","-0.21662692144230095","38142089","7283881","Hammersmith, Londres","125","Great West Kensington One Bed","1","0","bajo"
"51.549338822509604","-0.057737172887784974","6893873","8619132","LB of Hackney, Londres","125","Chic & new studio in trendy Hackney","0","0","bajo"
"51.53075796090447","-0.05724669713592468","27119168","8403208","Bethnal Green, Londres","125","£80 EAST LONDON APT SLEEPS 4","1","0","bajo"
"51.52920598510485","-0.202935640784317","15812844","8138522","City of Westminster, Londres","125","Large 1 bed - Close to Portobello","2","0","bajo"
"51.53672842468406","-0.05552252883022304","15094953","7169844","Hackney, Londres","125","Fantastic industrial style flat","2","0","bajo"
"51.38611649323751","-0.10945042236531173","24993393","4858546","LB of Croydon, Gran Londres","125","Flat To rent  in LONDON !!!!","9","4.0","bajo"
"51.527070624677165","-0.1891692522652565","47237234","9053979","Maida Vale, Londres","125","Designer Apartment in Maida Vale","0","0","bajo"
"51.47892699508993","-0.12315676858740336","29051660","6386540","South Lambeth, Londres","125","CENTRAL LONDON STUDIO WITH EN SUITE","44","4.5","bajo"
"51.54035376077549","-0.10369030729399402","47417147","9570127","Islington","125","Cosy 1 bedroom apartment, Angel","0","0","bajo"
"51.5614410597939","-0.13649686721036391","15222435","4389531","LB of Islington, Archway","125","Fully Equipped 1 Bedroom Flat","4","4.5","bajo"
"51.52783579919836","-0.05606702158753994","38329092","8204709","Bethnal Green, Londres","125","Pott St, Brick Lane, Shoreditch","10","4.5","bajo"
"51.49503005103144","-0.19324672139852528","23151712","6863766","Earls Court, Londres","125","1 Bed flat Earls Court","6","5.0","bajo"
"51.49119374702056","-0.30283256161968064","3886979","7524161","LB of Hounslow, Brentford","125","LUXURY 1 BED APARTMENT - NEW MODERN","2","0","bajo"
"51.518830625296566","-0.21435036315242728","32276765","6223786","Notting Hill, Londres","125","Authentic Portobello Charm","7","4.5","bajo"
"51.593774371263386","0.027764158476949748","28191886","7634352","LB of Redbridge, Londres","125","Light and Spacious Garden Flat","2","0","bajo"
"51.52710012522989","-0.198149069824555","17685303","3512493","City of Westminster, Londres","125","Cosy Apartment, Close to Everywhere","10","5.0","bajo"
"51.53093267278573","-0.05521960019773599","37030551","7062140","Bethnal Green, Londres","125","1 bed flat in East London","4","4.5","bajo"
"51.54446929924168","-0.04523237254880945","43842734","8315985","Hackney, Londres","125","Spacious ground floor garden flat","7","4.5","bajo"
"51.54178821898297","-0.022101745974462364","6430690","4578294","LB of Tower Hamlets, Londres","125","Hackney Wick Warehouse Apartment","1","0","bajo"
"51.45827432263158","-0.20493743828995173","30525057","7485705","Wandsworth, Londres","125","One Bed Apartment: Putney, SW15","1","0","bajo"
"51.49663821355985","-0.07367471390525612","1165042","5924094","Bermondsey, Londres","125","Airy brand-new 1BR by Maltby Street","4","5.0","bajo"
